time,id,latitude,longitude,x,y,cluster
2024-10-12 15:39:10.411033,1,48.84549001317288,2.279791420143732,1876.8384211264479,665.0225600715497,
2024-10-12 15:39:10.411033,2,48.840378286858375,2.2773554812311545,1698.5637049220582,96.6245275033242,
2024-10-12 15:39:10.411033,3,48.84927196939095,2.27485175622549,1515.3280488331366,1085.5569043123544,
2024-10-12 15:39:10.411033,4,48.840537762859185,2.268104705288304,1021.5436666251637,114.35744971448254,
2024-10-12 15:39:10.411033,5,48.84617794178904,2.285539045639228,2297.479636211124,741.5167320815672,
2024-10-12 15:39:10.411033,6,48.84621225341234,2.260612709602798,473.2403418817464,745.3320105175846,
2024-10-12 15:39:10.411033,7,48.84158536020649,2.286623273097298,2376.82905724567,230.84495990091492,
2024-10-12 15:39:10.411033,8,48.84638925890043,2.2820967062945456,2045.551286701296,765.0141227821207,
2024-10-12 15:39:10.411033,9,48.84132499955278,2.261294044759928,523.1040027273795,201.8941761110347,
2024-10-12 15:39:10.411033,10,48.842902964905896,2.2854247968415273,2289.1183132396895,377.3559177984273,
2024-10-12 15:39:10.411033,11,48.84597426339213,2.268524810941384,1052.2891897136199,718.8687276783273,
2024-10-12 15:39:10.411033,12,48.839544891391064,2.2685919857204606,1057.2053904500588,3.9551796494854337,
2024-10-12 15:39:10.411033,13,48.84420166326287,2.2626293802755852,620.8308212704231,521.7645863352889,
2024-10-12 15:39:10.411033,14,48.84555827949277,2.2790099682011125,1819.647691679755,672.6134285043564,
2024-10-12 15:39:10.411033,15,48.841380968946005,2.2682199962387366,1029.9812597697241,208.11768868460814,
2024-10-12 15:39:10.411033,16,48.84134866329503,2.279819098647474,1878.8640784095915,204.5254641946938,
2024-10-12 15:39:10.411033,17,48.844516514592186,2.277837626288975,1733.8495952654005,556.7744568025838,
2024-10-12 15:39:10.411033,18,48.84328560991792,2.272182394740481,1319.9702511766232,419.90410184156855,
2024-10-12 15:39:10.411033,19,48.841180389319895,2.26074231584616,482.72560283569095,185.81425187341287,
2024-10-12 15:39:10.411033,20,48.84219167375955,2.2751609491530305,1537.95640011283,298.2639509570581,
2024-10-12 15:39:10.411033,21,48.84143269783867,2.2546033134372454,33.44138368863887,213.86967910980442,
2024-10-12 15:39:10.411033,22,48.8465526078104,2.284311056564345,2207.608990154909,783.177692843639,
2024-10-12 15:39:10.411033,23,48.84347293786966,2.273030800214691,1382.0609893146352,440.7340196938812,
2024-10-12 15:39:10.411033,24,48.84209561075083,2.280828989789382,1952.7731800670163,287.5822317497293,
2024-10-12 15:39:10.411033,25,48.83967500365912,2.2749410170305486,1521.860620158244,18.4230037514527,
2024-10-12 15:39:10.411033,26,48.84914536409745,2.275291392240517,1547.5029056850371,1071.4790379893652,
2024-10-12 15:39:10.411033,27,48.84024540395842,2.277388317182301,1700.9668111090637,81.84862319003112,
2024-10-12 15:39:10.411033,28,48.84256360580699,2.273500236968585,1416.4168196863454,339.6209076890913,
2024-10-12 15:39:10.411033,29,48.83966515758942,2.2842633714986618,2204.119148308717,17.328170753603214,
2024-10-12 15:39:10.411033,30,48.84044411285213,2.254401751362318,18.690019637668733,103.94404405045256,
2024-10-12 15:39:10.411033,31,48.84819131450603,2.265175403340068,807.1620699429361,965.393563656181,
2024-10-12 15:39:10.411033,32,48.846093053596924,2.2725289652780325,1345.3340909296662,732.0775957866788,
2024-10-12 15:39:10.411033,33,48.841198108941775,2.2555225364642784,100.71491974765812,187.78458392810228,
2024-10-12 15:39:10.411033,34,48.845692183655196,2.2665562111883255,908.2167909829001,687.5028920219611,
2024-10-12 15:39:10.411033,35,48.845219187527746,2.2787805347533276,1802.8565551777626,634.9081223273083,
2024-10-12 15:39:10.411033,36,48.8413275776776,2.2632183480648616,663.9345563208624,202.1808505114182,
2024-10-12 15:39:10.411033,37,48.842002915892415,2.267949592888091,1010.1917320651603,277.2750337677768,
2024-10-12 15:39:10.411033,38,48.84835625955914,2.279048147704084,1822.4418668628634,983.7346167365948,
2024-10-12 15:39:10.411033,39,48.84077082781008,2.280408930217818,1922.0310294642964,140.2730898332962,
2024-10-12 15:39:10.411033,40,48.83967348297485,2.279949634522746,1888.417374675976,18.25391137605647,
2024-10-12 15:39:10.411033,41,48.846424594025564,2.2584831843341426,317.3905744842996,768.9432094288697,
2024-10-12 15:39:10.411033,42,48.84763900283327,2.264645446170823,768.3770398833595,903.9793077184196,
2024-10-12 15:39:10.411033,43,48.845919758100734,2.2767734226351974,1655.9656206791542,712.8080158000266,
2024-10-12 15:39:10.411033,44,48.84857443080356,2.273880696216252,1444.2608120192249,1007.9941522561387,
2024-10-12 15:39:10.411033,45,48.83981689390711,2.2814643606493363,1999.2729338818922,34.200479468843355,
2024-10-12 15:39:10.411033,46,48.843845788048085,2.2864656944309725,2365.2966284667414,482.1930679324436,
2024-10-12 15:39:10.411033,47,48.84809667229854,2.263816640131556,707.7206906309606,954.8698303363213,
2024-10-12 15:39:10.411033,48,48.847158412305056,2.2842548154107867,2203.492969166931,850.5400791877895,
2024-10-12 15:39:10.411033,49,48.839691456620685,2.277680990011059,1722.3861353861062,20.252489605362236,
2024-10-12 15:39:10.411033,50,48.84747842738082,2.2632892150638253,669.1209729683632,886.1241320626882,
2024-10-12 15:39:10.411033,51,48.842286332032764,2.286755493757369,2386.505654851935,308.7894707038395,
2024-10-12 15:39:10.411033,52,48.84066913851018,2.2790446116798715,1822.1830821660312,128.96575558970116,
2024-10-12 15:39:10.411033,53,48.84302260384371,2.278598437092899,1789.5296985120294,390.6591607119451,
2024-10-12 15:39:10.411033,54,48.84120677569042,2.256673473153831,184.94647031723534,188.74828240731208,
2024-10-12 15:39:10.411033,55,48.84416081834503,2.2726652641026233,1355.3091498884326,517.2228386925707,
2024-10-12 15:39:10.411033,56,48.842933043952804,2.2766665485510384,1648.1440177133693,380.7005552130619,
2024-10-12 15:39:10.411033,57,48.84324441449074,2.2736750105196624,1429.207659825023,415.3233793374557,
2024-10-12 15:39:10.411033,58,48.8395282385638,2.2792124927571407,1834.4694951182228,2.103469743390166,
2024-10-12 15:39:10.411033,59,48.84528881622068,2.2733786055203753,1407.515195840539,642.6504797306957,
2024-10-12 15:39:10.411033,60,48.847019873900535,2.256028238215959,137.72481182642,835.135311459516,
2024-10-12 15:39:10.411033,61,48.84897304423317,2.2749107888212596,1519.6483621231143,1052.3179433210764,
2024-10-12 15:39:10.411033,62,48.843786287268216,2.2602378246650767,445.80430662794635,475.57688307990014,
2024-10-12 15:39:10.411033,63,48.848930321989876,2.282437584479124,2070.498530370739,1047.567446611877,
2024-10-12 15:39:10.411033,64,48.84298460582583,2.2764981409697675,1635.8190724519377,386.4339739017236,
2024-10-12 15:39:10.411033,65,48.843978320514296,2.278543421129718,1785.5033433468154,496.9300057913412,
2024-10-12 15:39:10.411033,66,48.84620621652666,2.2716531017828645,1281.2338315887532,744.6607394573984,
2024-10-12 15:39:10.411033,67,48.83955837875707,2.2846259797951434,2230.6567149179946,5.454906322700646,
2024-10-12 15:39:10.411033,68,48.84854262762526,2.277152055442581,1683.675944584794,1004.4578001778011,
2024-10-12 15:39:10.411033,69,48.84182950313921,2.266425881797793,898.6786063468592,257.99241539579776,
2024-10-12 15:39:10.411033,70,48.8398178018018,2.2727855927314797,1364.1154266180768,34.30143275168285,
2024-10-12 15:39:10.411033,71,48.84431905105619,2.2804473838890393,1924.8452697100586,534.8175134021476,
2024-10-12 15:39:10.411033,72,48.84730365654582,2.275841022820715,1587.7277385805241,866.6905018849886,
2024-10-12 15:39:10.411033,73,48.84140859051662,2.254771039334971,45.716439792386495,211.18906720344998,
2024-10-12 15:39:10.411033,74,48.84557450005291,2.2677371967661575,994.647475940702,674.4170724992737,
2024-10-12 15:39:10.411033,75,48.84224319580232,2.2661791312880206,880.6201169176459,303.9929407238342,
2024-10-12 15:39:10.411033,76,48.84375327173678,2.2549481717283895,58.679912317972075,471.90572348364475,
2024-10-12 15:39:10.411033,77,48.83980615626748,2.284863265875309,2248.022548019267,33.00650841697233,
2024-10-12 15:39:10.411033,78,48.84145886686501,2.273810285010549,1439.1077527000766,216.77954207473823,
2024-10-12 15:39:10.411033,79,48.84751484210423,2.2860076864545027,2331.777215642833,890.1732645608729,
2024-10-12 15:39:10.411033,80,48.84914970238141,2.2611356446783573,511.51145849607485,1071.9614331560542,
2024-10-12 15:39:10.411033,81,48.84634157885913,2.264322725224108,744.758637594272,759.7123440871875,
2024-10-12 15:39:10.411033,82,48.84235268501774,2.262642042042558,621.7574754250301,316.16758600006364,
2024-10-12 15:39:10.411033,83,48.842367415308296,2.256219804011205,151.74459598666243,317.8055195785008,
2024-10-12 15:39:10.411033,84,48.83970091837529,2.2675213334054076,978.8494691935302,21.304588715116424,
2024-10-12 15:39:10.411033,85,48.83966881846371,2.254535554381326,28.48242252503035,17.735241401154425,
2024-10-12 15:39:10.411033,86,48.8436438082435,2.2830552989886166,2115.706100358029,459.73393837819714,
2024-10-12 15:39:10.411033,87,48.84432472004545,2.2842816209880663,2205.4547411381077,535.4478762469827,
2024-10-12 15:39:10.411033,88,48.84312971839845,2.272366346539855,1333.4328034021066,402.56975576930404,
2024-10-12 15:39:10.411033,89,48.842862756533414,2.279695424766674,1869.8129786929026,372.88495076983645,
2024-10-12 15:39:10.411033,90,48.8433541308645,2.2806282631078156,1938.0829544599235,427.52328346925674,
2024-10-12 15:39:10.411033,91,48.84361264181562,2.2583090822328566,304.648874543839,456.2683897163176,
2024-10-12 15:39:10.411033,92,48.843362236805696,2.255028276616642,64.54240589120948,428.4246230066756,
2024-10-12 15:39:10.411033,93,48.84654541379856,2.266811815179989,926.9232243992841,782.3777552245064,
2024-10-12 15:39:10.411033,94,48.84109026114977,2.286788225008328,2388.901098533045,175.7924566080798,
2024-10-12 15:39:10.411033,95,48.84776198629176,2.274074200909262,1458.4224948317149,917.6544443635942,
2024-10-12 15:39:10.411033,96,48.84182413669796,2.276379392350184,1627.128429042671,257.3956943544729,
2024-10-12 15:39:10.411033,97,48.8486885124712,2.2678714148255024,1004.4702536448785,1020.6794549210176,
2024-10-12 15:39:10.411033,98,48.84617160637291,2.271184518577946,1246.9404683834111,740.812265950329,
